query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507468674420064260,1648243514,2022-03-25T21:25:14,EmmanuelMacron,"Cette guerre de la Russie en Ukraine, en empêchant les récoltes et les semences de céréales, entraîne déjà de sérieux problèmes d'approvisionnement. Pour prévenir ce qui menace de devenir une crise alimentaire, nous lançons l'initiative Food and Agriculture Resilience Mission. https://twitter.com/EmmanuelMacron/status/1507468674420064260/video/1",0,921,3867,3122,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.708513,https://twitter.com/EmmanuelMacron/statuses/1507468674420064260,,,,,,,https://video.twimg.com/amplify_video/1507445797692002304/vid/1280x720/f5th9XI-CSZaIB_S.mp4,1507468674420064260_f5th9XI-CSZaIB_S.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507449619747377152,1648238971,2022-03-25T20:09:31,EmmanuelMacron,"Assurer notre approvisionnement et maîtriser les prix de l’énergie, voilà nos objectifs à court terme. https://twitter.com/EmmanuelMacron/status/1507449619747377152/video/1",0,500,2125,946,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.710072,https://twitter.com/EmmanuelMacron/statuses/1507449619747377152,,,,,,,https://video.twimg.com/amplify_video/1507445747163275264/vid/1280x720/AK_P5CDeOEkH-l4Q.mp4,1507449619747377152_AK_P5CDeOEkH-l4Q.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507444826127613958,1648237828,2022-03-25T19:50:28,EmmanuelMacron,"Forte pression sur le régime russe à travers des sanctions sans précédent, soutien sans faille à l'Ukraine sur tous les plans, maintien des canaux de dialogue : en Européens, nous avons réaffirmé notre réponse face à la guerre de la Russie en Ukraine.",,1214,8221,3284,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.711006,https://twitter.com/EmmanuelMacron/statuses/1507444826127613958,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507109041713160195,1648157770,2022-03-24T21:36:10,EmmanuelMacron,"Mettre fin à la guerre qui menace notre Europe, faire de notre continent le premier neutre en carbone, bâtir l’Europe de demain : les ambitions, nous les partageons, cher @CharlesMichel. Et nous réussirons en restant unis. Félicitations pour ta réélection ! https://twitter.com/EmmanuelMacron/status/1507109041713160195/photo/1",0,618,3589,1816,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.712318,https://twitter.com/EmmanuelMacron/statuses/1507109041713160195,BE,Europa Building,poi,"[[4.380609784396974, 50.84260253027988], [4.380609784396974, 50.84260253027988], [4.380609784396974, 50.84260253027988], [4.380609784396974, 50.84260253027988]]",,,https://pbs.twimg.com/media/FOpTrvsXEAUiT3Q.jpg,1507109041713160195_FOpTrvsXEAUiT3Q.jpg,photo,charlesmichel,98639150,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507060574869458949,1648146215,2022-03-24T18:23:35,EmmanuelMacron,"Pour éviter une crise alimentaire, il nous faut réagir. J’ai souhaité lancer, en lien direct avec l'Union africaine, l'initiative FARM : Food and Agriculture Resilience Mission. https://twitter.com/EmmanuelMacron/status/1507060574869458949/video/1",0,673,2751,1212,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.713578,https://twitter.com/EmmanuelMacron/statuses/1507060574869458949,,,,,,,https://video.twimg.com/amplify_video/1507053166050828292/vid/1280x720/VRoNrfCqSV9i8GcO.mp4,1507060574869458949_VRoNrfCqSV9i8GcO.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507058101085687815,1648145625,2022-03-24T18:13:45,EmmanuelMacron,"La résolution humanitaire portée par la France et le Mexique a été votée à une très large majorité à l'Assemblée générale des Nations unies : 140 voix pour, 5 voix contre. Cela montre l'isolement que nous maintenons sur la Russie. « franceonu: 🗳️ #Ukraine | L’Assemblée générale des Nations unies adopte la résolution trans-régionale proposée par la 🇫🇷 et le 🇲🇽 appelant :

➡️à une cessation immédiate des hostilités
➡️à la protection des civils
➡️au respect du droit intl humanitaire

✅ 140 États membres ont voté pour. https://twitter.com/franceonu/status/1507020563205672966/video/1 — https://twitter.com/franceonu/status/1507020563205672966 »",0,534,1886,406,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,1507020563205672966,franceonu,104227735,1648136676,2022-03-28T23:15:03.716045,https://twitter.com/EmmanuelMacron/statuses/1507058101085687815,,,,,https://twitter.com/franceonu/status/1507020563205672966,twitter.com,https://video.twimg.com/amplify_video/1507020100066500609/vid/960x720/RHgfLdoIkwn3ldBy.mp4,1507020563205672966_RHgfLdoIkwn3ldBy.mp4,video,,,ukraine,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507056149845131265,1648145160,2022-03-24T18:06:00,EmmanuelMacron,"Avec nos Alliés, nous allons continuer à fournir des armements, dans un cadre d'efficacité complète, avec une ligne rouge : ne pas être co-belligérants.",,589,4376,887,fr,EmmanuelMacron,1976143068,1507056148117082112,Twitter Web App,https://mobile.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.716910,https://twitter.com/EmmanuelMacron/statuses/1507056149845131265,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507056148117082112,1648145160,2022-03-24T18:06:00,EmmanuelMacron,"L’OTAN a fait un choix, celui de soutenir l'Ukraine pour arrêter la guerre, sans faire la guerre.",,1510,12505,2910,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.717789,https://twitter.com/EmmanuelMacron/statuses/1507056148117082112,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1507053944031391751,1648144634,2022-03-24T17:57:14,EmmanuelMacron,"Un mois après le déclenchement de la guerre de la Russie contre l'Ukraine, où en sommes-nous ? https://twitter.com/EmmanuelMacron/status/1507053944031391751/video/1",0,444,1831,592,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.718987,https://twitter.com/EmmanuelMacron/statuses/1507053944031391751,,,,,,,https://video.twimg.com/amplify_video/1507053086493319180/vid/1280x720/Ns_p5X9qG86jv3jr.mp4,1507053944031391751_Ns_p5X9qG86jv3jr.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1506696724018085888,1648059466,2022-03-23T18:17:46,EmmanuelMacron,"Il y a quatre ans, à Carcassonne et Trèbes, le terrorisme islamiste prenait la vie de quatre innocents, en blessait quinze autres. Ce 23 mars 2018, la France découvrait le visage d’un héros, celui du colonel Arnaud Beltrame. Nous nous souvenons. Leur mémoire demeure.",,999,6497,1231,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.719870,https://twitter.com/EmmanuelMacron/statuses/1506696724018085888,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1506341151779000325,1647974691,2022-03-22T18:44:51,EmmanuelMacron,"Dérèglement climatique, fléaux sanitaires, guerres : plus que jamais, à travers le monde, les défis humanitaires nous obligent. Nous avons voulu faire du premier Forum humanitaire européen un temps fort de la Présidence française du Conseil de l'Union européenne. https://twitter.com/EmmanuelMacron/status/1506341151779000325/video/1",0,843,3897,2185,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.721078,https://twitter.com/EmmanuelMacron/statuses/1506341151779000325,,,,,,,https://video.twimg.com/amplify_video/1506304942348328961/vid/1280x720/qgaXe2tTRS08iayy.mp4,1506341151779000325_qgaXe2tTRS08iayy.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505647680197996546,1647809355,2022-03-20T20:49:15,EmmanuelMacron,"Face au terrorisme, nous avons résisté. Et nous continuerons. https://twitter.com/EmmanuelMacron/status/1505647680197996546/video/1",0,854,4386,2818,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.722395,https://twitter.com/EmmanuelMacron/statuses/1505647680197996546,,,,,,,https://video.twimg.com/amplify_video/1505639531894222848/vid/1280x720/XIdRFAFg9rj9bd4V.mp4,1505647680197996546_XIdRFAFg9rj9bd4V.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505625501141975043,1647804067,2022-03-20T19:21:07,EmmanuelMacron,"Imad Ibn Ziaten, 30 ans.
Abel Chennouf, 25 ans.
Mohamed Legouad, 23 ans.
Jonathan Sandler, 30 ans.
Gabriel Sandler, 3 ans.
Arié Sandler, 5 ans.
Myriam Monsonégo, 8 ans.

Dix ans sont passés, nous ne les oublions pas. https://twitter.com/EmmanuelMacron/status/1505625501141975043/photo/1",0,1231,6718,718,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.723658,https://twitter.com/EmmanuelMacron/statuses/1505625501141975043,,,,,,,https://pbs.twimg.com/media/FOUOVjJXEAQrpyy.jpg,1505625501141975043_FOUOVjJXEAQrpyy.jpg,photo,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505302971248267267,1647727170,2022-03-19T21:59:30,EmmanuelMacron,"Après 12 ans d’attente, nos Bleus réalisent l’exploit du grand chelem face à l’Angleterre. Une nouvelle page du rugby s’écrit ce soir. Bravo à toute l’équipe ! Rendez-vous en 2023… en France ! « EmmanuelMacron: Magistral XV de France ! — https://twitter.com/EmmanuelMacron/status/1505300205234790409 »",0,1046,9469,910,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,1505300205234790409,EmmanuelMacron,1976143068,1647726510,2022-03-28T23:15:03.725053,https://twitter.com/EmmanuelMacron/statuses/1505302971248267267,,,,,https://twitter.com/EmmanuelMacron/status/1505300205234790409,twitter.com,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505300205234790409,1647726510,2022-03-19T21:48:30,EmmanuelMacron,Magistral XV de France !,,1971,24187,1132,ro,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.725926,https://twitter.com/EmmanuelMacron/statuses/1505300205234790409,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505197076145135619,1647701922,2022-03-19T14:58:42,EmmanuelMacron,"Pendant ces quelques années, j'ai tenu beaucoup de mains. Je ne les lâcherai pas. J'ai un rêve, c'est qu'elles se tiennent les unes les autres. C'est ce qui fait la force d'une Nation : sa fraternité. https://twitter.com/EmmanuelMacron/status/1505197076145135619/video/1",0,1227,5961,8353,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.727143,https://twitter.com/EmmanuelMacron/statuses/1505197076145135619,,,,,,,https://video.twimg.com/amplify_video/1505190457407684610/vid/1280x720/mYYSRSahcOa7lBUr.mp4,1505197076145135619_mYYSRSahcOa7lBUr.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505195624362389515,1647701576,2022-03-19T14:52:56,EmmanuelMacron,"La guerre d'Algérie et ses non-dits étaient devenus la matrice de ressentiments. Ne rien oublier, ne rien nier des souffrances, assumer : le parcours de reconnaissance se poursuivra. https://twitter.com/EmmanuelMacron/status/1505195624362389515/video/1",0,363,1610,421,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.728371,https://twitter.com/EmmanuelMacron/statuses/1505195624362389515,,,,,,,https://video.twimg.com/amplify_video/1505190307297644551/vid/1280x720/BKSvVUSmZwjmsBBe.mp4,1505195624362389515_BKSvVUSmZwjmsBBe.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505193727471587338,1647701124,2022-03-19T14:45:24,EmmanuelMacron,"Pendant des décennies, les mémoires de la guerre d’Algérie sont restées cloisonnées, clivées, divisées. Ce que nous avons fait ensemble, c'est un parcours de reconnaissance. https://twitter.com/EmmanuelMacron/status/1505193727471587338/video/1",0,328,1377,300,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.729554,https://twitter.com/EmmanuelMacron/statuses/1505193727471587338,,,,,,,https://video.twimg.com/amplify_video/1505190258945806344/vid/1280x720/PEJId_qAtGwbymeW.mp4,1505193727471587338_PEJId_qAtGwbymeW.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1505191664209563649,1647700632,2022-03-19T14:37:12,EmmanuelMacron,"Le 19 mars 1962 ne fut ni le début de la paix, ni la fin de la guerre. https://twitter.com/EmmanuelMacron/status/1505191664209563649/video/1",0,352,1847,326,fr,,,,Twitter Media Studio,https://studio.twitter.com,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:03.730783,https://twitter.com/EmmanuelMacron/statuses/1505191664209563649,,,,,,,https://video.twimg.com/amplify_video/1505190212279934978/vid/1280x720/a2uTKnsYS5FxcCZR.mp4,1505191664209563649_a2uTKnsYS5FxcCZR.mp4,video,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503786952306442245,1647365723,2022-03-15T17:35:23,EmmanuelMacron,"Concrètement, cette « taxe carbone » touchera des produits importés dans l’Union européenne dont la production ne respecte pas encore nos normes climatiques. Son objectif : encourager tous les industriels à verdir leur production. « EmmanuelMacron: L’Europe avance ! Un accord vient d’être trouvé entre les États membres sur une « taxe carbone » à nos frontières, combat que je porte depuis 2017, et priorité de la Présidence française du Conseil de l'Union européenne. — https://twitter.com/EmmanuelMacron/status/1503785924831891464 »",0,622,2874,2220,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,1503785924831891464,EmmanuelMacron,1976143068,1647365478,2022-03-28T23:15:03.732384,https://twitter.com/EmmanuelMacron/statuses/1503786952306442245,,,,,https://twitter.com/EmmanuelMacron/status/1503785924831891464,twitter.com,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503785924831891464,1647365478,2022-03-15T17:31:18,EmmanuelMacron,"L’Europe avance ! Un accord vient d’être trouvé entre les États membres sur une « taxe carbone » à nos frontières, combat que je porte depuis 2017, et priorité de la Présidence française du Conseil de l'Union européenne.",,1574,8880,1548,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.795524,https://twitter.com/EmmanuelMacron/statuses/1503785924831891464,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503730098222030854,1647352168,2022-03-15T13:49:28,EmmanuelMacron,Cet élan de solidarité de la Nation pour les Ukrainiennes et les Ukrainiens va se poursuivre. Car les femmes et les enfants qui quittent l’Ukraine sous les bombes aujourd’hui auront besoin de notre soutien sans faille.,,399,2322,456,fr,EmmanuelMacron,1976143068,1503730096561135617,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.796938,https://twitter.com/EmmanuelMacron/statuses/1503730098222030854,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503730096561135617,1647352167,2022-03-15T13:49:27,EmmanuelMacron,"Les Français ont massivement répondu présents pour aider et accueillir les réfugiés ukrainiens, par une aide humanitaire ou un hébergement. Le portail http://parrainage.refugies.info a déjà reçu près de 33 000 offres. Pour cet élan de solidarité : merci.",0,580,2585,630,fr,EmmanuelMacron,1976143068,1503730095223193602,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.799544,https://twitter.com/EmmanuelMacron/statuses/1503730096561135617,,,,,http://parrainage.refugies.info,parrainage.refugies.info,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503730095223193602,1647352167,2022-03-15T13:49:27,EmmanuelMacron,"Les services de l’État, les préfets qui coordonnent l’accueil des réfugiés dans les territoires, les élus, les associations et les entreprises françaises, avec les citoyens, sont pleinement mobilisés. La Nation est solidaire avec le peuple ukrainien.",,185,1033,39,fr,EmmanuelMacron,1976143068,1503730093029474306,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.801069,https://twitter.com/EmmanuelMacron/statuses/1503730095223193602,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503730093029474306,1647352166,2022-03-15T13:49:26,EmmanuelMacron,"À ce jour, plus de 15 000 réfugiés venus d’Ukraine sont arrivés en France. Ils bénéficient de la protection temporaire. Nous leur proposons un hébergement ainsi qu’un accompagnement social, administratif et sanitaire. https://twitter.com/EmmanuelMacron/status/1503730093029474306/photo/1",0,214,1354,102,fr,EmmanuelMacron,1976143068,1503730085773385734,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.803203,https://twitter.com/EmmanuelMacron/statuses/1503730093029474306,,,,,,,https://pbs.twimg.com/media/FN5SjFlXsAQiZTy.jpg,1503730093029474306_FN5SjFlXsAQiZTy.jpg,photo,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503730085773385734,1647352165,2022-03-15T13:49:25,EmmanuelMacron,"Des femmes et des enfants, par milliers, arrivent chaque jour en Pologne et en Moldavie. Comme par le passé pour les Irakiens, Syriens, Afghans, l’Union européenne et la France se sont mobilisées pour héberger, soigner et accompagner.",,321,1875,430,fr,EmmanuelMacron,1976143068,1503730083625906182,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.804613,https://twitter.com/EmmanuelMacron/statuses/1503730085773385734,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503730083625906182,1647352164,2022-03-15T13:49:24,EmmanuelMacron,"Pour échapper à la guerre en Ukraine, trois millions de personnes ont quitté leur pays. Chaque seconde, un enfant devient un réfugié. Un drame humain. Au cœur même de notre continent.",,1543,9860,2649,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.806040,https://twitter.com/EmmanuelMacron/statuses/1503730083625906182,,,,,,,,,,,,,,,
(from:EmmanuelMacron) until:2022-03-27 since:2021-12-01,1503382556510666754,1647269307,2022-03-14T14:48:27,EmmanuelMacron,"Il aura fallu dix années, mais nous y sommes arrivés : un accord a été trouvé sous Présidence française du Conseil de l'Union européenne pour une représentation équilibrée des femmes et des hommes dans les conseils d'administration. C'est un grand pas en avant pour l'égalité.",,1781,14086,2051,fr,,,,Twitter for iPhone,http://twitter.com/download/iphone,France,,,1976143068,Emmanuel Macron,1,"Président de la République française. Pour suivre l'actualité de ma campagne, rendez-vous sur @avecvous.",http://elysee.fr,https://pbs.twimg.com/profile_images/1502232882504421380/8brWTaNo_normal.jpg,11218,8033020,725,220,13058,2013-10-20T19:35:28,1382297728,scraping,1,,,,,,,,,2022-03-28T23:15:04.807378,https://twitter.com/EmmanuelMacron/statuses/1503382556510666754,,,,,,,,,,,,,,,
